Employees by rezidence from Active Population 2019 (%),Living space per person 2020 (sqm),Voters present at the polls for the referendum 2018 (%),Locality with public airports (dummy),Primary education (4 grades) 2011 (%),Elderly (65+) 2020 (%),Relative poverty 2016 (%),Neoprotestants from Population 2011 (%),Migration experience,Maximum Covid 19 Incidence Rate 3rd Wave,Core city,Peri-urban City,Peri-urban Village,Size 100T+,School enrollment to young population 2019 (%),Vaccination Rate 05.10.2021,siruta,Vaccination Rate 26.05.2021
0.139784946,18.795404,0.327009937,0,0.265502183,0.202372128,0.570526316,0.0007,39.84299197,1.49,0,0,0,0,0.564655172,14.17,43117.0,3.86
0.061330561,19.18527177,0.262699014,0,0.3613387979999999,0.197253068,0.229871977,0.0266,27.8873353,1.47,0,0,0,0,0.622795115,9.49,50326.0,5.81
0.151933702,20.92526224,0.337151394,0,0.236288848,0.2399475519999999,0.390394089,0.0407,42.02424352,2.99,0,0,0,0,0.596666667,17.4,51243.0,10.73
0.257866667,21.31019129,0.2312735939999999,0,0.213918017,0.204980211,0.210208741,0.001,49.26141808,1.81,0,0,0,0,0.6239583329999999,17.43,48771.0,12.18
0.1324245369999999,24.1600238,0.233651226,0,0.122287968,0.255800119,0.14037123,0.0114,41.97726947,0.6,0,0,1,0,0.456621005,17.99,81987.0,11.88
0.155569384,23.31562974,0.195686363,0,0.17601043,0.229514416,0.180315692,0.0135,45.75038081,1.5,0,0,1,0,0.647668394,23.99,132896.0,12.46
0.0896907219999999,18.33856571,0.280780781,0,0.163899682,0.213296399,0.209991026,0.0197,38.42956369,0.31,0,0,0,0,0.6959706959999999,9.09,13999.0,6.39
0.249264706,26.60469397,0.158368644,0,0.2196394689999999,0.241141279,0.470852018,0.003,38.67689056,1.85,0,0,1,0,0.49609375,15.46,82136.0,10.12
0.4726426079999999,18.28533993,0.204134816,0,0.1283412669999999,0.210802155,0.100128737,0.0086,62.24939864,5.08,1,0,0,0,2.122093023,30.19,168041.0,23.0
0.117698892,20.1248227,0.1208361169999999,0,0.1799702989999999,0.208427201,0.09007991,0.0014,56.51384991,1.52,0,1,0,0,0.779917469,22.81,131336.0,16.07
0.636135957,21.83539661,0.287222523,0,0.121627664,0.207473636,0.119963785,0.0077,65.87724868,4.54,1,0,0,0,0.937096774,30.45,167909.0,23.45
0.1690199339999999,22.2660737,0.285756241,0,0.192296208,0.241931385,0.440206693,0.004,43.29866425,2.28,0,0,0,0,0.611313869,13.81,15830.0,7.67
0.208515967,21.77100917,0.174524025,0,0.21169687,0.275963303,0.170335619,0.0047,51.1572589,2.75,0,0,0,0,0.584302326,22.45,168675.0,16.15
0.067981536,19.40010379,0.293691518,0,0.217094017,0.232226258,0.220322181,0.0301,39.2944963,0.78,0,0,0,0,1.239005736,12.49,54270.0,6.79
0.137946232,22.27531728,0.307314075,0,0.2430955119999999,0.26029526,0.320383451,0.0139,47.84051437,0.26,0,0,1,0,0.6452205879999999,18.09,174021.0,13.29
0.070147679,22.34033187,0.282608696,0,0.228915663,0.215035557,0.38028638,0.0563,62.01463212,2.0,0,0,0,0,0.474619289,18.23,54056.0,11.74
0.125469572,16.74464204,0.22234827,0,0.253201397,0.240766074,0.229986118,0.002,54.10006359,0.47,0,0,1,0,0.496855346,19.64,172894.0,15.0
0.058823529,23.23268482,0.264900662,0,0.238767281,0.221011673,0.580498866,0.0672,52.86773266,0.77,0,0,0,0,0.6738794440000001,14.63,134648.0,6.3
0.181162495,26.09643149,0.166496772,0,0.171022291,0.17706347,0.2012107239999999,0.0544,17.57516428,1.06,0,0,1,0,0.385017422,18.5,44560.0,12.68
0.0583244959999999,17.21002308,0.160784314,0,0.215225898,0.217936037,0.300062972,0.0303,48.86320179,1.01,0,0,0,0,0.55387931,12.03,132342.0,6.89
0.140248963,22.90639873,0.225165563,0,0.1109253069999999,0.234796404,0.150153218,0.0025,36.89282891,2.63,0,0,1,0,0.639004149,18.19,80908.0,11.9
0.076923077,20.81147903,0.231815803,0,0.215665236,0.204856512,0.2101694919999999,0.0089,67.92914139,0.0,0,0,1,0,0.551428571,17.53,135618.0,10.64
0.12975913,22.34359325,0.1777218019999999,0,0.257135236,0.2250342,0.420264317,0.1265,46.41119363,1.4,0,0,0,0,0.53915276,11.54,18858.0,7.47
0.073804864,18.44459906,0.133290406,0,0.198834197,0.182292573,0.410501193,0.0225,57.64856752,1.75,0,0,0,0,0.654929577,12.39,15741.0,8.66
0.343147208,40.80893592,0.338859416,0,0.20094284,0.295708407,0.210176991,0.0043,31.0931226,1.19,0,0,0,0,0.525252525,15.15,14753.0,10.45
0.083367389,21.39799571,0.308564946,0,0.225370087,0.25363875,0.360009068,0.0434,40.57361597,1.48,0,0,0,0,0.5480916029999999,11.26,50479.0,8.06
0.3852807279999999,19.18886785,0.149940263,0,0.095486111,0.179398148,0.180054016,0.0106,62.74504901,2.22,0,1,0,0,0.7649092479999999,20.43,79308.0,14.87
0.085,17.93132804,0.290233838,0,0.311392405,0.251418842,0.601101928,0.0071,37.68713336,0.57,0,0,0,0,0.701986755,9.07,43242.0,4.14
0.08086785,29.28186528,0.401668653,0,0.2666666669999999,0.338860104,0.400193798,0.0,39.74752021,2.01,0,0,0,0,0.611111111,9.84,45334.0,7.15
0.094196004,22.94856348,0.149700599,0,0.292363308,0.350787766,0.3699825479999999,0.0052,41.36613469,0.93,0,0,0,0,0.578787879,13.99,46830.0,9.68
0.106764841,24.44741282,0.2239999999999999,0,0.197398844,0.25871766,0.550122249,0.0026,38.22108451,1.38,0,0,0,0,0.578587699,17.91,46019.0,12.63
0.18625,17.85539488,0.3392777529999999,0,0.185155305,0.237671487,0.430236794,0.0067,41.2856028,0.37,0,0,0,0,0.6252983289999999,14.12,81380.0,10.45
0.107516009,21.39553191,0.255067568,0,0.129909366,0.24212766,0.159983549,0.0027,38.861281,1.89,0,0,1,0,0.56405694,18.06,79834.0,11.71
0.122971286,22.39087706,0.1813018789999999,0,0.166865553,0.245874281,0.210235378,0.0078,51.87491832,1.29,0,0,0,0,0.569478908,18.76,48557.0,15.24
0.041079093,18.07330247,0.1170928669999999,0,0.209125475,0.232638889,0.3918970089999999,0.003,51.05127134,0.38,0,0,1,0,0.329479769,17.95,53167.0,4.3
0.18158521,22.69704492,0.211645227,0,0.1762160739999999,0.221985816,0.210242896,0.0062,49.3292826,2.49,0,0,0,0,0.7918968690000001,25.05,45101.0,20.81
0.081967213,19.54657114,0.270219436,0,0.30328325,0.219549642,0.439920556,0.001,34.74485163,1.55,0,0,0,0,0.615151515,9.11,43732.0,4.66
0.045995242,20.22294172,0.273567468,0,0.215532812,0.194727105,0.250691244,0.1663,32.29487037,1.32,0,0,0,0,0.6056338029999999,11.31,52696.0,6.78
0.134185304,21.7122905,0.218790457,0,0.188380588,0.204220981,0.3802859289999999,0.0154,49.56608233,1.25,0,0,1,0,0.6883910390000001,25.0,133795.0,16.83
0.115584416,23.80319596,0.338506305,0,0.229166667,0.219512195,0.4304418989999999,0.0,24.7600835,2.52,0,0,1,0,0.5228758170000001,20.22,135226.0,13.0
0.1167355369999999,34.47868322,0.3,0,0.361310133,0.352401511,0.190452511,0.0089,39.63603699,1.64,0,0,0,0,0.530701754,12.47,46554.0,9.28
0.1153526969999999,26.78997,0.319232661,0,0.2927772999999999,0.330904415,0.160453809,0.0,44.32808526,0.0,0,0,0,0,0.526315789,15.05,44934.0,10.03
0.084236864,23.07808911,0.384530387,0,0.247120921,0.271015158,0.4603739979999999,0.0034,41.72874691,0.92,0,0,0,0,0.648199446,13.12,45361.0,8.44
0.261904762,18.06348021,0.158788435,0,0.214692188,0.152725915,0.40327381,0.0402,62.71660499,2.91,0,0,1,0,0.575431034,16.83,157781.0,10.06
0.229850098,28.01217697,0.301233026,0,0.172124905,0.236233257,0.110131016,0.0086,51.78094099,2.72,0,1,0,0,1.346613546,17.7,48325.0,12.69
0.598087554,36.4020732,0.260117361,0,0.081649744,0.284285845,0.070223,0.0093,68.99568267,4.49,1,0,0,0,1.156896552,38.46,131540.0,32.12
0.121967885,22.88041026,0.305332359,0,0.266555948,0.232615385,0.289909342,0.0002,44.00922271,0.61,0,0,0,0,0.554232804,12.1,50415.0,7.32
0.0870786519999999,25.41233766,0.3102466789999999,0,0.28015873,0.269480519,0.4004594179999999,0.0042,27.43902466,1.62,0,0,0,0,0.703910615,9.4,48922.0,6.89
0.152691968,18.91756338,0.275164929,0,0.161592994,0.2298012039999999,0.209985836,0.0042,56.14823964,2.2,0,0,1,0,0.4508519,13.7,50022.0,9.88
0.106818182,17.5035461,0.27394958,0,0.263757116,0.232624113,0.3510204079999999,0.0051,31.76836422,0.0,0,0,1,0,0.272727273,19.83,160047.0,11.9
0.05893186,21.83267717,0.199089875,0,0.32952381,0.304133858,0.449236298,0.0069999999999999,24.07468983,2.02,0,0,0,0,0.556291391,12.17,43698.0,5.79
0.054309327,16.51666667,0.3627622379999999,0,0.239558708,0.225757576,0.420553936,0.2057,47.0512509,0.74,0,0,0,0,0.505882353,13.91,51546.0,7.71
0.04338843,9.18504902,0.211216315,0,0.233791749,0.124387255,0.19027611,0.0347,39.51665728,2.38,0,0,1,0,0.49122807,15.92,54350.0,7.81
0.093541203,21.89615932,0.197969543,0,0.132635253,0.201991465,0.441217151,0.1067,56.75049363,0.0,0,0,1,0,0.446428571,20.99,50987.0,17.75
0.154268293,19.21742483,0.227969349,0,0.151978417,0.17077872,0.430751622,0.0739,31.35247536,2.3,0,0,0,0,0.71888412,14.77,16472.0,9.66
0.189753321,18.03505697,0.169316081,0,0.27811068,0.170610576,0.329802462,0.0178,36.92263683,1.47,0,0,0,0,0.745341615,10.44,14405.0,7.19
0.445319288,19.56930093,0.146970891,0,0.090109856,0.2082947339999999,0.080218903,0.0419,81.45280329,3.55,1,0,0,0,0.89578209,29.12,50790.0,21.23
0.201051248,15.05463025,0.147362841,0,0.145050291,0.155673995,0.200170177,0.0484,54.66083554,1.35,0,1,0,0,0.501432665,19.61,87219.0,14.72
0.168367347,32.67663818,0.539808917,0,0.315136476,0.317663818,0.300251256,0.0,37.30039453,0.0,0,0,0,0,0.518072289,11.82,45888.0,9.69
0.1149567369999999,24.74506319,0.34552944,0,0.162144275,0.17278831,0.310169822,0.0077,53.6348854,0.78,0,0,1,0,0.525345622,18.74,68182.0,14.34
0.1057142859999999,29.03216783,0.25152439,0,0.381194409,0.3832167829999999,0.59047619,0.0,26.33589415,2.8,0,0,0,0,0.5555555560000001,9.65,48021.0,7.69
0.056754596,16.0705036,0.242712671,0,0.181526962,0.206235012,0.459753788,0.0405,17.57516428,0.97,0,0,0,0,0.606741573,18.21,136278.0,5.89
0.089320388,25.90594595,0.301605505,0,0.364891519,0.36,0.25,0.0,37.40721024,0.0,0,0,1,0,0.740740741,15.23,46439.0,9.94
0.198501276,15.18815356,0.163578929,0,0.141097852,0.160726562,0.210115246,0.0421,69.89881004,3.6,0,1,0,0,0.7440000000000001,20.42,87175.0,16.02
0.061571894,14.80509656,0.282678311,0,0.389210526,0.138761696,0.389902676,0.3552,31.54651057,0.39,0,0,1,0,0.581610834,7.31,48968.0,4.92
0.13094754,26.64598193,0.305312158,0,0.214850727,0.271041369,0.160063752,0.0,48.46208075,0.23,0,0,0,0,0.85971223,18.13,45003.0,13.4
0.076335878,32.42326139,0.476697736,0,0.310810811,0.40647482,0.5403314920000001,0.0,23.9676821,0.0,0,0,0,0,0.6333333329999999,14.97,47818.0,5.99
0.152588556,29.45885635,0.289430894,0,0.247204969,0.347280335,0.430203046,0.0,17.57516428,0.0,0,0,0,0,0.538461538,15.81,174496.0,11.79
0.184055118,20.571348,0.2064807839999999,0,0.310533516,0.197969543,0.3709856039999999,0.006,36.18479148,0.0,0,0,1,0,0.829457364,10.7,172509.0,6.42
0.094507518,21.62899867,0.217889908,0,0.215192644,0.205186447,0.24017791,0.0026,50.22707975,0.37,0,0,1,0,0.426373626,15.16,47006.0,6.9
0.156640182,27.58592693,0.226604795,0,0.168085106,0.267929635,0.2592592589999999,0.1768,37.46025138,0.0,0,0,0,0,0.5472636820000001,13.6,13891.0,9.95
0.166985829,18.31489676,0.123618991,1,0.251600334,0.180186824,0.270873786,0.0015,57.12651546,2.93,0,0,1,0,0.50728863,11.3,44391.0,6.57
0.157349896,26.75619835,0.318016929,0,0.369863014,0.335743802,0.230769231,0.0,29.45846867,1.04,0,0,0,0,0.602739726,10.72,45389.0,8.76
0.409980431,18.50826972,0.180247841,0,0.217821782,0.18543257,0.18044164,0.0466,50.6542724,3.1,0,0,1,0,0.5974842770000001,21.67,156669.0,13.38
0.084370678,24.72994963,0.297812936,0,0.307260479,0.260751647,0.550569801,0.0143,33.72830043,1.18,0,0,0,0,0.592255125,9.95,49313.0,6.66
0.043416706,16.16748342,0.426829268,0,0.1870629369999999,0.196598443,0.379518072,0.3019,48.22106696,0.85,0,0,1,0,0.544117647,11.74,54412.0,7.57
0.119521912,48.50976909,0.3413729129999999,0,0.389570552,0.463587922,0.400313972,0.0,32.514887,0.0,0,0,0,0,0.3125,13.32,47417.0,9.06
0.135447394,27.3915559,0.095887951,0,0.2288719619999999,0.22455043,0.380408654,0.0024,47.09175846,0.47,0,0,1,0,0.7859649120000001,22.15,136107.0,12.86
0.103493738,19.7703827,0.277372263,0,0.166122259,0.215890183,0.190126479,0.0943,52.34085555,0.79,0,0,1,0,0.363924051,10.66,53425.0,6.8
0.153846154,29.37818182,0.34611399,0,0.299717248,0.314545455,0.389029536,0.0241,40.91435026,0.0,0,0,0,0,0.32885906,14.97,51626.0,10.28
0.129310345,36.98778004,0.623059867,0,0.406574394,0.4297352339999999,0.22080292,0.0032,27.65066572,0.0,0,0,0,0,0.543478261,16.84,46108.0,8.52
0.380923327,16.69609665,0.118718593,0,0.149098853,0.186404673,0.08081611,0.0315,58.9455378,2.89,1,0,0,0,1.011680144,27.66,155458.0,18.16
0.102614124,17.39418302,0.229498348,0,0.186662784,0.181366753,0.31991575,0.0279999999999999,42.96733643,1.64,0,0,1,0,0.572851806,16.86,13524.0,10.85
0.071428571,43.06876791,0.551204819,0,0.2784222739999999,0.53008596,0.589073634,0.0,24.39807377,0.0,0,0,0,0,0.0,10.29,48165.0,7.14
0.064542484,21.84115368,0.276330691,0,0.404618474,0.227722772,0.3396381579999999,0.0004,34.77653972,0.45,0,0,0,0,0.638376384,7.58,45539.0,5.64
0.308854322,21.59460479,0.29556113,0,0.173994697,0.2279758539999999,0.2102854069999999,0.018,52.206625200000005,1.33,1,0,0,0,0.903514817,19.94,47916.0,16.15
0.191413815,28.02979275,0.172439571,0,0.1001008569999999,0.191493955,0.100104275,0.0155,51.49200758,2.35,0,1,0,0,0.73538961,34.87,130954.0,25.6
0.259275275,18.05488262,0.202549201,0,0.159377096,0.186354379,0.150546104,0.1374,74.54775334,2.28,0,1,0,0,0.6390639060000001,20.88,50969.0,13.34
0.167958656,21.67364341,0.12962963,0,0.200539568,0.2395348839999999,0.390374332,0.0693,39.16494217,1.51,0,0,1,0,0.535714286,21.64,52758.0,10.12
0.18879056,27.37371226,0.218592965,0,0.371859296,0.350976909,0.259813706,0.0117,45.02629847,0.0,0,0,0,0,0.721311475,19.6,175590.0,14.12
0.183049536,26.82025259,0.295208655,0,0.126353791,0.283491204,0.169868336,0.0443,49.49844591,3.42,0,0,0,0,0.509803922,29.13,16908.0,22.12
0.110580456,20.41885522,0.250272035,0,0.244667503,0.206060606,0.279887177,0.0132,41.27478971,0.68,0,0,0,0,0.749009247,13.13,132574.0,7.71
0.44242774,19.98940397,0.19381641,1,0.099908004,0.2000339619999999,0.080202408,0.0627,73.67714558,1.82,1,0,0,0,1.290913416,26.92,51010.0,19.27
0.2014388489999999,99.97329773,0.37797619,0,0.131840796,0.335113485,0.140506329,0.0,40.03237285,1.36,0,0,0,0,0.450704225,18.69,40991.0,14.15
0.083916084,21.37076112,0.094820018,0,0.271729958,0.204973625,0.40085592,0.0,40.96238462,0.0,0,0,1,0,0.654822335,13.93,160458.0,5.12
0.166730402,21.08341165,0.213594916,0,0.18718663,0.2321428569999999,0.2901969769999999,0.0245,54.17219395,2.78,0,0,1,0,0.635930048,12.52,49769.0,8.02
0.078707539,20.96883185,0.182710576,0,0.199464923,0.197223677,0.401374396,0.0612,51.69744194,0.76,0,0,0,0,0.643902439,18.02,51500.0,11.96
0.155924528,25.18685355,0.190654843,0,0.185951778,0.206669889,0.2,0.0131,52.69954777,1.17,0,0,0,0,0.927903872,28.23,134096.0,20.23
0.3484536079999999,55.79322034,0.371693122,0,0.133093525,0.308474576,0.390350877,0.0191,36.98758779,0.0,0,0,0,0,0.550847458,14.32,16329.0,9.47
0.129909366,26.88190955,0.275162338,0,0.2502666189999999,0.281765973,0.430064038,0.001,39.26493578,2.91,0,0,0,0,0.575581395,18.64,50228.0,14.2
0.428803114,52.36241472,0.232067511,0,0.089664936,0.229274344,0.080327549,0.0082,65.21649371,2.63,0,1,0,0,0.605345912,29.86,40303.0,24.71
0.081419624,23.0255455,0.256507937,0,0.313317479,0.311868015,0.511557789,0.001,56.30742005,3.17,0,0,0,0,0.5125,11.24,175206.0,5.3
0.1067669169999999,25.80640125,0.410280374,0,0.3969594589999999,0.317720531,0.591143911,0.003,37.81527074,0.0,0,0,0,0,0.601010101,11.88,49233.0,6.33
0.329213483,16.70547945,0.1260794469999999,0,0.255857545,0.187671233,0.231399317,0.0299,52.02459555,8.77,0,0,0,0,0.534050179,16.98,157273.0,7.37
0.0779220779999999,18.0074813,0.239878543,0,0.330861909,0.222776392,0.2204116639999999,0.0355,41.1957444,4.33,0,0,1,0,0.386666667,19.3,87246.0,14.33
0.0630323679999999,17.18475275,0.188100686,0,0.213289963,0.148695055,0.230663929,0.1599,61.03341978,4.29,0,0,1,0,0.628705148,16.08,53247.0,9.82
0.399264706,17.94840887,0.309382423,0,0.170454545,0.154773385,0.360854784,0.0466,17.57516428,2.36,0,0,1,0,0.560471976,25.41,159366.0,16.4
0.420352913,16.33785032,0.2337589189999999,0,0.173921569,0.179550354,0.1713178289999999,0.1,57.27317566,6.0,1,0,0,0,0.8735849059999999,25.85,157086.0,19.56
0.123318386,36.27213115,0.394703657,0,0.210355987,0.381420765,0.620239391,0.0069,49.74242915,0.88,0,0,0,0,0.376344086,24.4,54699.0,14.11
0.057806913,21.93544048,0.266694844,0,0.311529027,0.224949563,0.289869281,0.0073,48.74092219,1.38,0,0,0,0,0.594454073,8.33,45673.0,5.81
0.208795138,32.43480129,0.2463880289999999,0,0.0962962959999999,0.222986037,0.13026738,0.0039,38.25171591,2.1,0,0,1,0,0.692098093,20.08,41471.0,16.01
0.180722892,22.20996441,0.666327569,0,0.1698806239999999,0.294483986,0.360641892,0.0819,37.99423474,4.46,0,0,0,0,0.537878788,16.15,91054.0,11.18
0.459135374,42.5610766,0.21930212,0,0.094542329,0.251835121,0.341003395,0.0286,48.39196529,3.36,0,0,1,0,0.685060565,22.26,40633.0,17.94
0.387957317,21.054668600000003,0.137077295,0,0.224283305,0.1761006289999999,0.149951315,0.0428,17.57516428,3.79,0,0,1,0,0.587078652,17.95,159400.0,10.76
0.179558011,27.03834808,0.406779661,0,0.3886462879999999,0.321533923,0.658602151,0.0193,29.65993085,0.0,0,0,0,0,0.587628866,12.83,50068.0,8.7
0.107806691,27.16120341,0.286738351,0,0.334060606,0.317691962,0.290616395,0.0158,60.70094986,3.63,0,0,0,0,0.6560402679999999,22.59,176613.0,15.8
0.091653028,27.10487201,0.218963832,0,0.284863946,0.367464905,0.440458015,0.0145,49.80704487,1.79,0,0,0,0,0.540229885,9.83,168755.0,6.52
0.043291474,19.78874325,0.22032659,0,0.2532894739999999,0.207016191,0.19,0.001,56.71845081,2.12,0,0,1,0,0.63562753,10.24,177600.0,5.91
0.055974166,25.42404227,0.326219512,0,0.207920792,0.238441215,0.569905956,0.1436,47.06727047,1.9,0,0,0,0,0.460829493,15.82,53639.0,9.78
0.135587546,20.52656587,0.129474486,0,0.21015625,0.20712743,0.320100293,0.0053,54.43438859,0.65,0,0,0,0,0.617283951,16.19,76585.0,9.77
0.07751938,24.45860631,0.23098395,0,0.27155465,0.2287075639999999,0.2899441339999999,0.0725,57.01906301,3.53,0,0,0,0,0.686046512,11.49,175439.0,8.04
0.443657437,17.97982709,0.194141013,0,0.174484053,0.189790037,0.170904544,0.0677,54.29122982,3.22,0,0,1,0,0.6898550720000001,18.98,159339.0,12.13
0.1702811239999999,23.06212609,0.262977752,0,0.291330645,0.2319374139999999,0.410460993,0.0004,51.12099831,1.87,0,0,1,0,0.735064935,9.27,172153.0,6.01
0.05649303,17.00370542,0.187676653,0,0.2507836989999999,0.191755442,0.42972973,0.0045,38.90438023,0.94,0,0,0,0,0.58630137,17.32,18554.0,11.9
0.120592194,26.52892845,0.22794565,0,0.135350318,0.201300924,0.240205843,0.0786,50.36202023,1.03,0,0,0,0,1.005701254,20.47,18527.0,13.27
0.176081028,22.98130608,0.289614243,0,0.152199413,0.199401795,0.399951842,0.0983,44.81635307,0.49,0,0,1,0,0.464968153,19.96,54617.0,9.77
0.055813953,24.19084713,0.446035242,0,0.118217054,0.2434274589999999,0.349541284,0.1173,55.57686711,1.89,0,0,0,0,0.496124031,21.46,53210.0,10.19
0.10755814,22.87639173,0.1733586539999999,0,0.199732262,0.202226767,0.470826763,0.01,67.24803598,2.45,0,0,0,0,0.509063444,14.38,175938.0,9.2
0.062087699,24.45781214,0.2208234989999999,0,0.348264278,0.265635661,0.591067538,0.0048,56.69710207,0.0,0,0,0,0,0.5092748739999999,11.3,177986.0,7.78
0.150417827,24.84194529,0.142998028,0,0.181775918,0.244897959,0.3799591,0.0012,47.46614729,0.9,0,0,0,0,0.443708609,15.82,14049.0,11.65
0.634980989,29.9205052,0.401901469,0,0.2466822789999999,0.26077266,0.420430855,0.0049,35.27256928,0.74,0,0,0,0,0.664974619,10.91,17771.0,6.46
0.109616678,18.78039702,0.408045977,0,0.221006565,0.2394540939999999,0.410226386,0.1413,55.91328229,0.0,0,0,0,0,0.50877193,15.92,51332.0,7.61
0.186860941,21.92270851,0.21278442,0,0.103410937,0.202807597,0.100704451,0.0801,61.01289723,2.1,1,0,0,0,0.971254837,27.98,51207.0,16.64
0.043920728,25.64661654,0.114632238,0,0.231116585,0.222829802,0.600926539,0.0015,17.57516428,0.68,0,0,0,0,0.472440945,10.22,178901.0,6.42
0.177797051,19.36910995,0.659885569,0,0.21399177,0.264397906,0.200313808,0.122,50.53145786,3.21,0,0,0,0,0.261410788,23.55,91624.0,15.48
0.440174672,19.03575548,0.1459346769999999,0,0.177718833,0.174163783,0.1804384489999999,0.0219,48.13798045,2.85,0,0,0,0,0.534050179,21.17,157004.0,11.02
0.052751547,17.68477574,0.2199900789999999,0,0.249698723,0.197936408,0.310592092,0.0175,52.68378363,6.75,0,0,0,0,0.647314949,15.04,76996.0,10.25
0.216145833,22.8852459,0.346502591,0,0.155876807,0.2174863389999999,0.220501869,0.1538,48.06549829,0.52,0,0,1,0,0.480286738,22.49,52936.0,12.17
0.081339713,18.39787485,0.2856442919999999,0,0.290212766,0.220779221,0.230291971,0.0,31.9743909,0.4,0,0,0,0,0.679282869,8.73,45245.0,4.05
0.061578085,19.96837167,0.177498635,0,0.1956606719999999,0.180690073,0.19982172,0.0131,75.57007137,2.74,0,0,0,0,0.586493987,11.54,176301.0,7.92
0.425675676,17.613016100000003,0.1153012569999999,0,0.124352332,0.187543737,0.390123457,0.0343,39.01661370000001,2.39,0,0,0,0,0.620985011,20.22,159035.0,12.16
0.083623693,20.31791397,0.417346182,0,0.192643846,0.198291102,0.260377358,0.2303,54.17704886,0.84,0,0,1,0,0.441358025,17.32,53372.0,10.07
0.085650723,22.96207585,0.286156226,0,0.206506365,0.264803726,0.560674886,0.0843,40.83547041,3.95,0,0,1,0,0.67839196,20.77,54537.0,12.98
0.130234934,18.89076723,0.404562738,0,0.1682960889999999,0.2126137839999999,0.2206439389999999,0.1935,46.74023994,4.77,0,0,1,0,0.461197339,19.9,91232.0,14.02
0.158392435,26.82853127,0.500803859,0,0.218706048,0.283907238,0.220246238,0.1433,44.60859759,0.0,0,0,0,0,0.611111111,15.97,89348.0,10.85
0.08277901,25.65607064,0.272821577,0,0.260370697,0.243267108,0.53011061,0.0,29.73683447,0.0,0,0,0,0,0.58739255,10.95,47630.0,7.69
0.048346056,23.95383391,0.167758029,0,0.269519051,0.222870788,0.390412715,0.0155,60.75501903,0.8,0,0,0,0,0.558394161,12.82,76353.0,7.52
0.129800681,27.06510851,0.380384361,0,0.322598253,0.25375626,0.220092025,0.0,30.98517306,1.43,0,0,0,0,0.674193548,8.04,47186.0,5.76
0.062639821,18.56428119,0.332550861,0,0.260315079,0.241925269,0.3508236729999999,0.0,53.22541204,0.64,0,0,0,0,0.731034483,8.23,176551.0,6.01
0.430904523,19.8865867,0.299265197,0,0.1588253869999999,0.171755725,0.1904629889999999,0.1403,63.70341556,5.18,0,0,1,0,0.587436333,22.18,157424.0,14.47
0.49318031,15.93453157,0.152720202,1,0.072007955,0.193561876,0.091465456,0.0087,90.19948319,4.66,1,0,0,1,0.995692635,29.85,75098.0,22.8
0.1606606609999999,25.05898123,0.18459152,0,0.367638965,0.251563896,0.46057572,0.0302,72.66885158,1.8,0,0,0,0,0.550161812,13.7,176855.0,8.72
0.256710008,17.6772087,0.164192261,0,0.10611122,0.1800751739999999,0.070035394,0.0211,66.91968683,4.14,1,0,0,0,0.7046655940000001,20.87,40492.0,16.96
0.1,16.18675862,0.142908697,0,0.280223881,0.176551724,0.420016868,0.0189,54.87300584,3.78,0,0,1,0,0.583901774,14.03,42183.0,9.77
0.166829268,18.66458463,0.199384142,0,0.2070921989999999,0.183635228,0.350626118,0.0006,17.57516428,0.0,0,0,0,0,0.69921875,32.58,146021.0,21.6
0.266483516,29.16089965,0.2125,0,0.181818182,0.212802768,0.280327869,0.0105,35.90517157,0.0,0,0,0,0,0.659793814,19.58,145382.0,11.09
0.448151488,21.28053716,0.172856488,0,0.197918925,0.190949227,0.170308123,0.0576,58.42317553,2.12,1,0,0,0,0.698958333,22.5,156357.0,15.42
0.396116505,27.38599752,0.247320061,0,0.24256651,0.16976456,0.231370192,0.0676,55.00954229999999,4.24,0,0,1,0,0.5034965029999999,23.0,157923.0,13.75
0.153846154,19.77814163,0.16675271,0,0.120979357,0.190749079,0.26036961,0.0108,45.49420966,1.19,0,0,0,0,0.86123348,31.65,145934.0,22.38
0.355982275,19.24441725,0.288989102,0,0.150704225,0.184154176,0.150192936,0.0178,42.66925149,3.6,0,0,1,0,0.627986348,15.98,41621.0,7.81
0.063920455,20.93499197,0.521500457,0,0.257663629,0.2929374,0.3697798029999999,0.209,44.66582254,0.79,0,0,0,0,0.545454545,12.7,90725.0,6.91
0.306575816,16.13260662,0.157398612,0,0.125837795,0.166180679,0.080084241,0.053,74.62981981,6.67,0,1,0,0,0.6225255129999999,24.36,40438.0,19.32
0.435923829,19.45987654,0.172258592,0,0.230378758,0.163888889,0.380583127,0.0745,51.86276578,9.54,0,0,1,0,0.505730659,15.94,157317.0,9.16
0.132375898,18.19658451,0.177456207,0,0.139424346,0.151174073,0.2102329289999999,0.0836,55.29645338,2.1,0,0,1,0,0.5574879229999999,14.92,42398.0,10.99
0.073913043,23.23402062,0.473291925,0,0.3066980019999999,0.23556701,0.56013579,0.0,37.85575827,0.53,0,0,0,0,0.567901235,3.45,178475.0,2.53
0.121163166,25.04145602,0.350208457,0,0.312165775,0.221435794,0.150364964,0.0006,55.21826513,1.01,0,0,1,0,0.51,9.75,177726.0,6.13
0.21875,19.7426113,0.190306193,0,0.198138697,0.131126076,0.230312666,0.0925,49.79997294,3.6,0,0,0,0,0.5656645570000001,18.14,42003.0,14.75
