siruta,Maximum Covid 19 Incidence Rate 3rd Wave,population,Vaccination Dose 1 26.05.2021,Vaccination Rate 26.05.2021,County,Administrative Territorial Unit,Vaccination Rate 05.10.2021,Vaccination Dose 1 05.10.2021,Covid 19 Incidence Rate 20.10.2021,Industrial growing labour market 2011-2018 (dummy),Services growing labour market 2011-2018 (dummy),Trade & Logistics growing labour market 2011-2018 (dummy),Core city (dummy),Periurban locality (dummy),Employees by company from Active Population 2018 (%),Employees by rezidence from Active Population 2019 (%),School enrollment to young population 2018 (%),School enrollment to young population 2019 (%),Elderly (65+) 2018 (%),Elderly (65+) 2019 (%),Elderly (65+) 2020 (%),Primary education (4 grades) 2011 (%),Lower secondary education (8 grades) 2011 (%),Relative poverty 2016 (%),Voters present at the polls for the referendum 2018 (%),"Votes cast for ""YES"" at the referendum 2018 (%)",People pe sqkm 2018,Living space per person 2018 (sqm),Living space per person 2019 (sqm),Living space per person 2020 (sqm),Distances on roads (average in km to all cities in Romania),Gravity distances on the roads (m & pop adj.),Gravity distances on the roads (m & pop adj.) regional cut,Degrees Weighted Out (network road distances),Locality with public airports (dummy),Locality with commercial airports (dummy),Employees by rezidece from Active Population 2018 (%),Neoprotestants from Population 2011 (%),Migration experience,Gravity distances on the roads (in minutes) regional cut,The distanes until fist city of 200mii+ (ln),Core city,Peri-urban City,Peri-urban Village,Village,Size 100T+,Family doctors 1000 inhabitants,Marginalized 1000 inhabitants,Roma proportion,Socialist investements,Elderly Minimum Guarantee 2020,Elderly Retired 2020
68280.0,1.4,4286.0,510,11.9,Dâmbovița,Nucet,16.99,728.0,4.23,1,0,0,0,0,0.093807935,0.096738325,1.19541779,1.039835165,0.180759376,0.18171188,0.184744577,0.1967732639999999,0.500432152,0.250290495,0.450587224,0.37696935,1867.333623,17.29396692,17.77362021,18.01073011,296.208643,257.6437507,2.305614264,1.8326,0,0,0.0923248,0.0328,50.8444593,0.514075,3.678829118,0,0,0,1,0,0.465,0.0,0.048,0.939,0.037509271,0.147235306
16757.0,2.99,5478.0,679,12.4,Argeș,Leordeni,17.82,976.0,5.11,0,0,1,0,1,0.113821138,0.19247246,0.5672588829999999,0.556257901,0.244276185,0.24694733,0.250913743,0.166102333,0.452219714,0.380341129,0.168488746,0.150053591,276.1212604,21.60068505,21.98851832,22.10434942,290.017917,264.0898771,2.31420335,2.07248,0,0,0.1686239,0.0204,32.79415042,0.51599,4.244200318,0,0,1,0,0,0.54,0.0,0.037,1.095,0.043601072,0.207312671
180046.0,5.22,2528.0,213,8.43,Ialomița,Gura Ialomiței,13.57,343.0,4.44,0,0,1,0,1,0.013953488,0.053511706,0.0,0.63546798,0.234654235,0.233490566,0.231012658,0.277632724,0.73281114,0.390234525,0.253717026,0.233573141,1106.145251,18.2975913,18.55778302,18.67523734,412.9012728,147.85354619999998,2.120777264,1.42259,0,0,0.0518272,0.0,17.57516428,0.472862,4.4986979410000005,0,0,1,0,0,0.777,0.0,0.0,-2.547,0.069816045,0.161196613
179971.0,0.0,1091.0,225,20.62,Ialomița,Colelia,24.56,268.0,0.0,0,0,0,0,0,0.058333333,0.134680135,0.6918238990000001,0.708609272,0.3032490969999999,0.306569343,0.304587156,0.4543761639999999,0.795158287,0.390222985,0.269148936,0.238297872,942.1768707,19.59927798,19.88321168,20.08165138,355.7200685,161.4819179,2.149101304,1.39095,0,0,0.13,0.0025,17.57516428,0.479178,4.38949865,0,0,0,1,0,0.0,0.0,0.01,-2.547,0.092051539,0.212535617
82733.0,0.0,3079.0,308,10.0,Gorj,Urdari,14.78,455.0,0.66,0,1,0,0,1,0.024926686,0.349581487,0.5794768610000001,0.572327044,0.172601861,0.175881022,0.175227568,0.160229446,0.480305927,0.230110935,0.207641837,0.183326901,430.5248619,17.43888354,17.67992241,17.78446034,346.6617669,136.3282171,1.852079633,1.38075,0,0,0.3343109,0.0,39.97716838,0.5637909999999999,4.191168747,0,0,1,0,0,0.641,0.0,0.0,1.415,0.031367732,0.143859836
100870.0,4.38,2127.0,152,7.15,Ialomița,Armășești,11.71,249.0,10.81,0,1,0,0,1,0.058639562,0.120481928,0.919220056,0.939481268,0.259769094,0.257142857,0.254237288,0.326024786,0.614394662,0.370306431,0.21197411,0.197950378,982.1194941,17.00222025,17.78110599,18.34416196,331.3994326,227.8544878,2.263378856,1.7256900000000002,0,0,0.1164973,0.0004,41.4500912,0.5046579999999999,3.897924081,0,0,1,0,0,0.444,0.0,0.0,-2.547,0.076834932,0.177402356
67470.0,0.76,3977.0,661,16.62,Dâmbovița,Finta,21.95,873.0,5.37,0,0,1,0,0,0.032297134,0.037234043,0.630931459,0.587108014,0.229589312,0.227204409,0.227169811,0.210680908,0.57623498,0.330193237,0.234149219,0.217340018,1833.938294,21.80801583,22.25275551,22.50163522,301.3224189,245.2556774,2.288582147,1.7284099999999998,0,0,0.0363343,0.0012,40.1100659,0.5102770000000001,3.202746443,0,0,0,1,0,0.742,0.0,0.0,0.939,0.046122999,0.181046812
113625.0,0.4,2490.0,167,6.71,Mehedinți,Șișești,9.6,239.0,11.37,0,0,0,0,0,0.0145023069999999,0.080452128,0.811320755,0.919770774,0.2480376769999999,0.245388933,0.24497992,0.205128205,0.587104072,0.48013751,0.439235321,0.412380519,545.1433462,22.24607535,22.69246191,22.65983936,369.1798082,124.6441122,1.831387135,1.32672,0,0,0.0784443,0.0112,22.62768988,0.557492,4.508659286,0,0,0,1,0,0.392,0.0,0.0,-0.126,0.060212122,0.184767798
80506.0,3.08,1580.0,169,10.7,Gorj,Hurezani,16.65,263.0,4.36,0,0,0,0,0,0.017400205,0.220752798,0.7309090909999999,0.7470817120000001,0.1971123669999999,0.1965865989999999,0.199367089,0.181688126,0.567238913,0.4600366079999999,0.385625966,0.339258114,602.268431,17.55304457,17.82490518,17.8943038,332.1181625,149.04638380000003,1.872909512,1.4588299999999998,0,0,0.2088025,0.0,38.67480284,0.570132,3.992680908,0,0,0,1,0,0.627,0.0,0.0,1.415,0.035688982,0.163678107
173855.0,0.43,2378.0,379,15.94,Vâlcea,Tetoiu,29.39,699.0,1.76,0,1,0,0,1,0.033620016,0.091699605,0.636075949,0.599337748,0.322700911,0.327165685,0.332350463,0.219370861,0.6643211920000001,0.2999591339999999,0.154154154,0.1416416419999999,716.1079798,22.38856669,23.00841043,23.04717776,332.911971,142.4069514,1.862238319,1.49851,0,0,0.089914,0.0056,50.48789938,0.566884,3.937690752,0,0,1,0,0,0.829,0.0,0.0,1.075,0.080261124,0.252089339
173132.0,4.55,1169.0,104,8.9,Vâlcea,Stănești,14.63,171.0,3.78,0,0,0,0,0,0.1085814359999999,0.311594203,0.54109589,0.510948905,0.392320534,0.4010282779999999,0.401372213,0.190806592,0.565481353,0.220661157,0.224358974,0.19017094,592.7758535,27.50584307,28.23650386,28.26072041,320.2338024,142.3934794,1.862216228,1.54256,0,0,0.2977232999999999,0.0,31.39273763,0.5668770000000001,4.053522568,0,0,0,1,0,0.833,0.0,0.0,1.075,0.096929563,0.30444265
135850.0,0.0,2351.0,301,12.8,Prahova,Tinosu,19.44,457.0,8.63,0,1,0,0,0,0.207845836,0.204123711,0.539944904,0.55393586,0.223568742,0.223912125,0.222269443,0.17587007,0.455684455,0.1199170119999999,0.158610272,0.144008056,2021.114865,16.96406185,17.25348542,17.46068848,318.1939226,261.8428576,2.311229752,1.82887,0,0,0.2002753,0.0528,42.51358898,0.5153270000000001,2.595254707,0,0,0,1,0,0.418,0.0,0.003,1.26,0.033319025,0.188950418
169547.0,4.22,1922.0,171,8.9,Vâlcea,Drăgoești,14.88,286.0,4.9,0,0,1,0,0,0.032786885,0.145505097,0.593073593,0.6088888889999999,0.303370787,0.308571429,0.306165099,0.274944568,0.5792682929999999,0.210315473,0.200831848,0.186571598,662.8300609,21.32175689,21.68727273,21.81191223,302.2933637,137.5248389,1.854110301,1.6918099999999998,0,0,0.1411657999999999,0.0005,49.17661844,0.564409,4.209160237,0,0,0,1,0,0.509,0.0,0.0,1.075,0.073937478,0.232227621
81264.0,0.76,6590.0,729,11.06,Gorj,Plopșoru,14.66,966.0,1.84,0,0,1,0,1,0.031496063,0.10264672,0.510204082,0.481001727,0.14214123,0.142053232,0.142965549,0.170172446,0.479818078,0.399580021,0.224810606,0.2028409089999999,555.2744751,16.36871678,16.41520913,16.48444377,344.5618342,151.48751940000002,1.876728661,1.48859,0,0,0.1005095,0.0484,40.77091983,0.571295,4.063885355,0,0,1,0,0,0.304,0.0,0.0,1.415,0.025592463,0.117373086
93646.0,0.74,1370.0,138,10.07,Ialomița,Giurgeni,17.01,233.0,0.74,0,1,0,0,1,0.022727273,0.108294931,0.558558559,0.5837320570000001,0.202549575,0.204496012,0.208425721,0.1878287,0.570247934,0.420260096,0.234188034,0.207692308,863.6085627,15.81515581,16.19361856,16.50480414,422.221282,142.5103265,2.109063864,1.41289,0,0,0.1034091,0.0,39.32829418,0.470251,4.452019006,0,0,1,0,0,0.0,0.0,0.0,-2.547,0.06298988,0.145435841
128882.0,0.99,971.0,62,6.39,Olt,Sâmburești,11.12,108.0,4.14,1,0,0,0,0,0.010398614,0.0880829019999999,0.558333333,0.523364486,0.2860020139999999,0.283520983,0.288957688,0.233610342,0.63434903,0.6714697409999999,0.6724941720000001,0.58041958,411.0099338,30.47633434,30.97543501,31.23116615,307.3763655,124.1889014,1.830547124,1.62624,0,0,0.0901213,0.0,37.65782091,0.557236,4.291828367,0,0,0,1,0,1.005,0.0,0.002,-0.307,0.099714197,0.189243491
18028.0,0.95,6346.0,628,9.9,Argeș,Poiana Lacului,15.05,955.0,7.0,1,0,0,0,0,0.1648297819999999,0.22770818,0.705527638,0.694444444,0.187509832,0.187440833,0.189581689,0.139122958,0.473602752,0.370141888,0.144152654,0.133761572,1004.582807,19.44533585,19.48863995,19.62146803,295.16350530000005,218.4049266,2.248999357,1.89189,0,0,0.2346314,0.0063,39.76804431,0.501452,4.510859507,0,0,0,1,0,0.942,0.0,0.001,1.095,0.032943452,0.156638237
67292.0,2.28,3531.0,464,13.14,Dâmbovița,Dobra,18.38,649.0,5.17,0,1,0,0,0,0.020833333,0.0461187209999999,0.5964566929999999,0.572016461,0.22028169,0.222442618,0.223546099,0.207034866,0.507559395,0.430968097,0.458055925,0.40412783,1082.647149,21.15549296,21.4139983,21.57475177,299.7039334,243.2706667,2.285785364,1.73463,0,0,0.0461957,0.0175,50.11977789,0.509654,3.377587516,0,0,0,1,0,0.281,0.0,0.0,0.939,0.045387266,0.178158833
170168.0,3.49,1892.0,178,9.41,Vâlcea,Glăvile,13.27,251.0,3.54,0,1,0,0,0,0.016511868,0.178980229,0.401869159,0.384210526,0.3742812339999999,0.3810782239999999,0.384901648,0.252306023,0.667390125,0.642343268,0.263517713,0.249844624,709.8330241,25.37062206,25.65221987,25.86177565,314.4166004,134.6328897,1.849175807,1.55352,0,0,0.1754386,0.0064,52.95213731,0.5629069999999999,4.1042948930000005,0,0,0,1,0,0.521,0.0,0.0,1.075,0.092951997,0.291949651
78604.0,1.32,3769.0,353,9.37,Gorj,Aninoasa,13.45,507.0,1.6,0,0,1,0,1,0.040962838,0.091641918,0.623880597,0.608359133,0.192909281,0.193190816,0.193420005,0.16884273,0.546884273,0.119877049,0.133290197,0.12617276,587.5325471,17.30839416,17.59012932,17.70602282,341.4750994,137.0214123,1.853257876,1.36626,0,0,0.0996621999999999,0.0087,51.91955694,0.56415,4.014579594,0,0,1,0,0,0.521,0.0,0.012,1.415,0.034624386,0.158795619
82047.0,1.98,3078.0,315,10.23,Gorj,Slivilești,21.47,661.0,5.03,1,0,0,0,1,0.029858052,0.096903097,0.547085202,0.510440835,0.1941716819999999,0.201740251,0.206571243,0.174770965,0.471811135,0.170103093,0.169114878,0.152919021,724.4148692000001,18.8989547,19.32130197,19.53741054,355.0662095,130.0003739,1.841074757,1.3480299999999998,0,0,0.1933431,0.017,35.35664459,0.560441,4.32677816,0,0,1,0,0,0.634,0.0,0.0,1.415,0.036978607,0.169592636
134942.0,2.8,8239.0,1563,18.97,Prahova,Puchenii Mari,27.13,2235.0,11.32,1,0,0,0,0,0.0990886169999999,0.101934236,0.565400844,0.55026455,0.221566976,0.222262597,0.222316762,0.220267686,0.457616316,0.360632355,0.131016804,0.118199943,894.0176457999999,18.68732699,18.96959787,19.18949799,315.8631518,285.341036,2.341311482,1.9744,0,0,0.0950164999999999,0.0172,44.71833872,0.522034,2.595254707,0,0,0,1,0,0.36,0.0,0.0,1.26,0.033326119,0.188990643
13757.0,2.67,9306.0,1902,20.44,Argeș,Topoloveni,26.83,2497.0,11.62,1,0,0,1,0,0.478451653,0.432294165,1.622441243,1.692365835,0.15872,0.165178091,0.167526327,0.092208643,0.303251855,0.129963899,0.1917091839999999,0.161862245,634.5607147999999,21.83968,22.08296567,22.16473243,283.81755530000004,245.16333140000003,2.249321008,1.9465,1,1,0.4475787,0.0017,47.19593002,0.5168159999999999,4.309455942,1,0,0,0,0,0.427,29.553,0.003,1.095,0.02911091,0.138415417
111685.0,2.34,2542.0,254,9.99,Mehedinți,Florești,15.22,387.0,5.5,0,0,1,0,1,0.034339846,0.045508982,0.5625,0.535502959,0.187280531,0.190758294,0.193853428,0.195605343,0.567427833,0.460378817,0.303645593,0.2616520539999999,728.9533561000001,16.44284042,16.73657188,16.76004728,359.4036483,142.2992311,1.862061628,1.48732,0,0,0.044405,0.0188,45.78311164,0.5668300000000001,4.473921899,0,0,1,0,0,0.39,0.0,0.0,-0.126,0.047646053,0.146207375
80249.0,0.82,2482.0,331,13.34,Gorj,Drăgotești,21.92,544.0,3.75,0,0,0,0,0,0.019767442,0.166470588,0.620689655,0.598290598,0.1605723369999999,0.165935381,0.16800967,0.171748879,0.457399103,0.239672642,0.141438032,0.1300851469999999,459.9634369,16.49205087,16.55125648,16.71796938,354.34653030000004,129.1209024,1.839508344,1.35179,0,0,0.2040698,0.0068,40.53828979,0.559964,4.301358732,0,0,0,1,0,0.397,0.0,0.001,1.415,0.030075646,0.137934024
103960.0,1.24,3317.0,373,11.25,Ialomița,Jilavele,16.7,554.0,10.03,0,1,0,0,0,0.052713987,0.077244259,0.5980582520000001,0.571428571,0.262451536,0.257306418,0.253465943,0.276582075,0.554770318,0.14,0.342805755,0.329136691,922.6747386,17.4047122,17.67279301,17.78812538,332.4704441,233.5320456,2.271776564,1.7361400000000002,0,0,0.0762003999999999,0.0,32.90629608,0.50653,3.799973502,0,0,0,1,0,0.298,0.0,0.021,-2.547,0.076601819,0.176864124
66198.0,1.03,8764.0,642,7.33,Dâmbovița,Băleni,10.41,912.0,1.61,0,0,0,0,0,0.062808349,0.068673565,0.757188498,0.749862259,0.159367118,0.161168385,0.163080797,0.311878291,0.647600936,0.4102944529999999,0.342703349,0.322069378,3973.57631,16.65351983,17.18006873,17.27718013,298.1265135,246.6135102,2.290484212,1.74591,0,0,0.0683112,0.0956,41.73377,0.5107010000000001,3.440418095,0,0,0,1,0,0.229,0.0,0.146,0.939,0.033110806,0.129969991
54387.0,1.19,2534.0,200,7.89,Caraș-Severin,Topleț,15.15,384.0,3.17,0,0,1,0,1,0.079572447,0.111177525,0.609230769,0.577287066,0.1990614,0.201028888,0.208760852,0.132582322,0.478769497,0.370142362,0.204007286,0.1867030969999999,1835.606604,20.88502151,21.13296399,21.07458564,389.11582210000006,84.32005941,1.792960988,1.36486,0,0,0.0801663,0.0533,50.71691108,0.5155310000000001,4.839451482,0,0,1,0,0,0.782,0.0,0.035,0.934,0.037619671,0.171141181
110688.0,0.0,895.0,55,6.15,Mehedinți,Bâlvănești,9.05,81.0,18.48,0,0,1,0,0,0.040241449,0.1078838169999999,0.614379085,0.597402597,0.273822563,0.274553571,0.274049217,0.296928328,0.771331058,0.429967427,0.391188251,0.332443258,367.1089666,30.00876232,30.578125,30.64653244,382.6454333,106.1859143,1.794949677,1.20316,0,0,0.1006036,0.0,20.37072356,0.5464,4.634728988,0,0,0,1,0,1.094,0.0,0.0,-0.126,0.067356887,0.20669233
80043.0,0.51,1865.0,122,6.54,Gorj,Dănciulești,11.37,212.0,0.0,1,0,0,0,0,0.033544878,0.132040628,0.557755776,0.566901408,0.268305172,0.270998415,0.276287554,0.26888668,0.6401590460000001,0.590396864,0.197295636,0.183773817,1268.181818,23.93087558,24.70047544,25.08476395,332.4069339,134.6881411,1.849270946,1.36399,0,0,0.1287398,0.0013,32.3217756,0.562936,3.925925911,0,0,0,1,0,0.512,0.0,0.001,1.415,0.049458622,0.226828932
69250.0,3.54,5104.0,774,15.16,Dâmbovița,Văcărești,21.18,1081.0,6.09,0,1,0,0,0,0.088990826,0.102328431,0.405063291,0.391644909,0.190848651,0.19244392,0.1951650939999999,0.152055688,0.489014575,0.360246059,0.273174157,0.236657303,1972.232935,19.81579977,20.13892168,20.41863208,294.9556929,265.11377230000005,2.3155512000000003,1.887,0,0,0.0874618,0.0671,61.01557794,0.5162909999999999,3.730501129,0,0,0,1,0,0.78,0.0,0.007,0.939,0.039624981,0.155540113
81816.0,0.88,2151.0,235,10.93,Gorj,Săulești,16.83,362.0,5.58,0,1,0,0,1,0.042553191,0.095473833,0.625,0.592334495,0.198434622,0.199261993,0.19990702,0.17478355,0.467532468,0.239875389,0.260658392,0.239611441,518.3770883000001,20.8835175,20.92204797,21.08740121,340.1251979,133.7167178,1.847593213,1.3581299999999998,0,0,0.0964539,0.0047,47.90620478,0.562425,4.099332104,0,0,1,0,0,0.46,0.0,0.0,1.415,0.035785635,0.164121385
135146.0,0.56,1736.0,106,6.11,Prahova,Sălciile,9.33,162.0,10.64,0,0,1,0,0,0.044025157,0.083070452,0.55859375,0.563218391,0.301738643,0.293142857,0.2927953889999999,0.380736544,0.6719546740000001,0.400547945,0.2817567569999999,0.2587837839999999,1124.921136,19.55580482,20.07371429,20.24726225,330.31830510000003,229.1018579,2.2652389630000003,1.69317,0,0,0.0849057,0.0,38.12729529,0.505073,3.701301974,0,0,0,1,0,0.561,0.0,0.0,1.26,0.04389113,0.248904259
82831.0,1.13,2620.0,250,9.54,Gorj,Vladimir,17.02,446.0,3.51,1,0,0,0,0,0.054004854,0.081997534,0.510385757,0.4905063289999999,0.2499071669999999,0.254070428,0.255627623,0.1829025839999999,0.549502982,0.1895190239999999,0.154373928,0.145797599,928.6206897,20.90790939,21.31957592,21.4982831,340.5147448,132.1910767,1.844936655,1.3441299999999998,0,0,0.0885922,0.0004,51.02915529999999,0.561617,4.050044303,0,0,0,1,0,0.743,0.0,0.0,1.415,0.045760258,0.209867365
136241.0,0.35,2871.0,234,8.15,Prahova,Cocorăștii Colț,12.96,372.0,9.71,0,0,1,0,0,0.154650523,0.204432133,0.591796875,0.574338086,0.187393526,0.1853913039999999,0.1890010439999999,0.264946765,0.556920557,0.190013405,0.197973829,0.184888138,794.1017316000001,16.38432709,16.82678261,16.95440306,317.0798624,282.2959552,2.337534704,1.93327,0,0,0.1656577,0.0627,17.57516428,0.521192,2.667228207,0,0,0,1,0,0.341,0.0,0.025,1.26,0.028331967,0.160669077
66580.0,2.74,2946.0,491,16.67,Dâmbovița,Cobia,25.63,755.0,3.09,0,0,1,0,0,0.091244726,0.111642743,0.5575447570000001,0.546419098,0.21550856,0.220040623,0.220823409,0.16357268,0.461646235,0.250412405,0.427618674,0.366810514,555.2656103999999,19.83417254,20.2731889,20.54236135,294.2336154,268.2904204,2.319704966,1.95338,0,0,0.0785865,0.0038,50.30594562,0.517217,4.019980147,0,0,0,1,0,0.67,0.0,0.0,0.939,0.044834469,0.17598894
44435.0,0.28,3619.0,110,3.04,Brăila,Victoria,5.97,216.0,1.96,1,0,0,0,1,0.044964029,0.07311535,0.693163752,0.66136725,0.200054585,0.200773267,0.203207078,0.258732612,0.8414219470000001,0.5,0.1882432889999999,0.180767924,885.6659414999999,18.64683406,18.79508423,18.70583356,411.0572894,208.1773603,1.76646796,1.39167,0,0,0.0759891999999999,0.0,32.97267572,0.6009359999999999,4.432006567,0,0,1,0,0,0.546,0.0,0.017,-0.589,0.047148355,0.156058723
132681.0,1.84,6588.0,707,10.73,Prahova,Ciorani,14.77,973.0,6.6,0,1,0,0,0,0.2166354639999999,0.2367162589999999,0.83906119,0.8439108059999999,0.23780764,0.234336983,0.233679073,0.287915512,0.584314404,0.270500373,0.235735736,0.2164039039999999,1643.424318,15.41748452,15.6803528,15.81177547,327.2128837,251.7909884,2.297656188,1.80302,0,0,0.2382989999999999,0.0186,41.82046786,0.512301,3.517497837,0,0,0,1,0,0.452,0.0,0.004,1.26,0.035029372,0.198649701
170872.0,0.0,2191.0,205,9.36,Vâlcea,Livezi,19.35,424.0,3.33,1,0,0,0,0,0.042328042,0.0872836719999999,0.5642857139999999,0.6468253970000001,0.273948075,0.272644928,0.272354015,0.281416788,0.644347404,0.280174292,0.152569593,0.138115632,1104.300544,19.94897046,20.24411232,20.38412409,324.39018980000003,133.6590996,1.847493367,1.41223,0,0,0.0869236999999999,0.0161,44.46625625,0.562395,4.0412953410000005,0,0,0,1,0,0.447,0.0,0.0,1.075,0.065772255,0.20658176
42824.0,0.67,2996.0,252,8.41,Brăila,Bărăganul,12.28,368.0,1.02,0,0,1,0,1,0.050385604,0.114702815,0.657446809,0.6487068970000001,0.202846975,0.202774108,0.206481791,0.251022685,0.651543325,0.460501567,0.161604361,0.145638629,691.9632862999999,16.83694597,17.33784676,17.54059472,404.2260444,224.369487,1.780626956,1.5143,0,0,0.1089974,0.0088,54.74810235,0.605753,4.462453883999999,0,0,1,0,0,0.323,0.0,0.039,-0.589,0.047908158,0.158573633
42968.0,0.0,2467.0,89,3.61,Brăila,Ciocile,8.63,213.0,2.12,1,0,0,0,0,0.043478261,0.06490566,0.672605791,0.64953271,0.294210319,0.287769784,0.286293593,0.347141674,0.831814416,0.469627942,0.206542969,0.182128906,819.8256377,15.5860575,15.81654676,16.04744526,394.5237983,195.9848343,1.755141408,1.3705200000000002,0,0,0.0724638,0.0,28.37714435,0.597083,4.598145571,0,0,0,1,0,0.394,0.0,0.021,-0.589,0.06642619,0.219867403
129503.0,0.0,642.0,36,5.61,Olt,Topana,8.88,57.0,3.18,0,1,0,0,0,0.013812155,0.1420612809999999,0.482352941,0.565789474,0.335302806,0.330781011,0.331775701,0.376651982,0.70154185,0.2998585569999999,0.583756345,0.500846024,370.1476217,35.07828656,36.36753446,37.07009346,301.7960393,116.4735114,1.815883767,1.67452,0,0,0.1187845,0.0061,26.00891943,0.552773,4.404277244,0,0,0,1,0,1.475,0.0,0.0,-0.307,0.114489938,0.217285763
79585.0,1.12,2643.0,373,14.11,Gorj,Cătunele,18.8,497.0,9.53,0,1,0,0,1,0.051162791,0.3522123889999999,0.355353075,0.3558139529999999,0.183499815,0.1873123119999999,0.188564938,0.166816143,0.458744395,0.1998525069999999,0.292572464,0.260869565,627.7287506,17.53015168,17.81231231,17.99924271,361.7815412,126.12225929999998,1.834096415,1.34778,0,0,0.3598837,0.0149,43.72657482,0.558317,4.485259889,0,0,1,0,0,0.74,0.0,0.0,1.415,0.033755273,0.154809665
46910.0,0.88,3450.0,211,6.12,Buzău,Glodeanu-Siliștea,11.19,386.0,7.63,0,0,0,0,0,0.135077416,0.1890308839999999,0.646126761,0.644567219,0.299553322,0.289767842,0.288740569,0.339612033,0.76834411,0.160331906,0.28503239,0.246846233,702.4906844,27.00921273,27.9125824,28.28874057,343.2742868,178.47729009999998,1.73772332,1.514,0,0,0.1767217999999999,0.0028,28.82270261,0.591158,4.112511866,0,0,0,1,0,0.279,0.0,0.012,-0.052,0.081079616,0.207660953
54163.0,0.96,1054.0,32,3.04,Caraș-Severin,Șopotu Nou,8.54,90.0,0.98,0,1,0,0,0,0.036199095,0.14683153,0.535714286,0.524096386,0.232579186,0.236430543,0.24288425,0.3203125,0.853515625,0.550043516,0.446137106,0.431991295,1554.149086,18.46606335,18.77184913,19.35958254,458.493916,75.82863814,1.768078558,1.01595,0,0,0.1402715,0.0328,44.22912601,0.508376,4.782479201,0,0,0,1,0,0.905,0.0,0.005,0.934,0.043768865,0.199115385
49439.0,0.0,2104.0,158,7.51,Buzău,Scutelnici,12.74,268.0,5.93,1,0,0,0,1,0.06557377,0.123916811,0.582901554,0.557065217,0.282121628,0.279232928,0.282185273,0.345757724,0.7655713590000001,0.620855148,0.245883021,0.223736513,647.6162274000001,22.91769547,23.38774556,23.70213777,346.0956418,189.3392171,1.748699946,1.48848,0,0,0.1164797,0.0034,29.26228213,0.594892,4.30676415,0,0,1,0,0,0.0,0.0,0.04,-0.052,0.07923886,0.202946413
18242.0,1.16,3453.0,422,12.22,Argeș,Priboieni,22.13,764.0,3.21,0,0,1,0,1,0.079407806,0.047358834,0.5931034479999999,0.589449541,0.217103369,0.222929936,0.224187935,0.182507105,0.471424061,0.240261587,0.2487462389999999,0.22032765,228.4417549,19.75871005,19.9209612,19.9912993,287.9548965,226.7380636,2.261706668,1.84663,0,0,0.0457604,0.0014,42.16901774,0.504285,4.304065093,0,0,1,0,0,0.575,0.0,0.021,1.095,0.038956951,0.185230984
129914.0,3.26,1852.0,155,8.37,Olt,Vitomirești,11.34,210.0,4.46,1,0,0,0,0,0.033333333,0.084468665,2.774703557,2.8056680160000003,0.264766839,0.269189765,0.2709572739999999,0.2196531789999999,0.542870906,0.360493827,0.302439024,0.231097561,1886.608016,26.13937824,26.89179104,27.31963223,302.198972,124.5629399,1.831237543,1.61922,0,0,0.0850876999999999,0.0035,38.23428973,0.557447,4.310799125,0,0,0,1,0,0.517,0.0,0.0,-0.307,0.093502572,0.177454702
112263.0,0.75,1153.0,62,5.38,Mehedinți,Ilovăț,7.98,92.0,3.51,0,0,1,0,0,0.013574661,0.120980092,0.609271523,0.60130719,0.294167371,0.289930556,0.287944493,0.257953568,0.6895958729999999,0.390008058,0.395626243,0.350894632,380.1413882,26.2578191,26.82378472,26.91240243,375.5815538,115.3250396,1.813628849,1.2588700000000002,0,0,0.1161387999999999,0.0069999999999999,34.56827526,0.552086,4.607168188999999,0,0,0,1,0,0.845,0.0,0.0,-0.126,0.070772122,0.217172371
15554.0,1.88,1074.0,45,4.19,Argeș,Ciomăgești,10.71,115.0,0.0,1,0,0,0,0,0.022047244,0.087163233,0.608187135,0.575,0.248395967,0.254612546,0.251396648,0.235009671,0.6760154740000001,0.429939077,0.221111111,0.2044444439999999,1519.498607,23.59945005,23.75184502,24.04562384,303.7024237,153.60797240000002,2.132996573,1.62675,0,0,0.0913386,0.0,46.10540415,0.475587,4.38949865,0,0,0,1,0,0.917,0.0,0.0,1.095,0.043684986,0.207711662
113698.0,1.83,1063.0,116,10.91,Mehedinți,Șovarna,13.55,144.0,10.44,0,0,0,0,0,0.131410256,0.171799028,0.728,0.69047619,0.286654135,0.293621013,0.300283286,0.249355116,0.606190886,0.431266846,0.5021598270000001,0.4589632829999999,477.9874214,38.66635338,38.59380863,38.84891407,372.4181066,111.9299595,1.806846139,1.2439,0,0,0.1554487,0.0047,25.43209605,0.550022,4.579852378,0,0,0,1,0,0.937,0.0,0.0,-0.126,0.073804799,0.226478487
53513.0,2.9,2729.0,270,9.89,Caraș-Severin,Pojejena,19.38,529.0,1.1,0,0,0,0,1,0.016148325,0.036674817,0.485245902,0.4781144779999999,0.272072072,0.272660007,0.27903525,0.178097764,0.497158014,0.383121469,0.417649451,0.4030093529999999,1636.2028300000002,25.37585586,26.0517943,26.1877551,472.5616617,78.68776455,1.776715442,1.051,0,0,0.0305024,0.1418,48.58335097,0.5108600000000001,4.7032039260000005,0,0,1,0,0,0.356,0.0,0.01,0.934,0.050283442,0.228751808
